MOF,Ground_State_Energy
str_m5_o13_o2_sra_sym.20.cif,-1.4422205100893253
str_m5_o13_o2_sra_sym.235.cif,-1.4422205101433867
str_m5_o13_o2_sra_sym.37.cif,-1.4422205100900252
str_m5_o13_o2_sra_sym.40.cif,-1.4422205101814627
str_m5_o13_o2_sra_sym.58.cif,-1.4422205101848733
str_m5_o13_o2_sra_sym.64.cif,-1.442220510185281
str_m5_o13_o2_sra_sym.66.cif,-1.4422205101716874
str_m5_o13_o2_sra_sym.68.cif,-1.4422205100546002
str_m5_o13_o2_sra_sym.7.cif,-1.442220510183609
str_m5_o13_o2_sra_sym.70.cif,-1.4422205101855918
str_m5_o13_o2_sra_sym.71.cif,-1.4422205101571741
str_m5_o13_o2_sra_sym.74.cif,-1.442220510121531
str_m5_o13_o2_sra_sym.77.cif,-1.442220510185572
str_m5_o13_o2_sra_sym.78.cif,-1.4422205101855405
str_m5_o13_o2_sra_sym.80.cif,-1.4422205101776362
str_m5_o13_o2_sra_sym.81.cif,-1.4422205101854662
str_m5_o13_o2_sra_sym.82.cif,-1.4422205098757557
str_m5_o13_o2_sra_sym.94.cif,-1.4422205101790517
str_m5_o13_o2_sra_sym.96.cif,-1.442220510185492
str_m5_o16_o16_sra_sym.1.cif,-1.4422205101633083
str_m5_o16_o16_sra_sym.11.cif,-1.4422205101420675
str_m5_o16_o16_sra_sym.16.cif,-1.4422205101815808
str_m5_o16_o16_sra_sym.19.cif,-1.442220510145252
str_m5_o16_o16_sra_sym.20.cif,-1.4422205101751444
str_m5_o16_o16_sra_sym.24.cif,-1.4422205101851986
str_m5_o16_o16_sra_sym.26.cif,-1.4422205101757024
str_m5_o16_o16_sra_sym.28.cif,-1.4422205101853913
str_m5_o16_o16_sra_sym.34.cif,-1.4422205101855807
str_m5_o16_o16_sra_sym.39.cif,-1.4422205101855956
str_m5_o16_o16_sra_sym.4.cif,-1.4422205101680539
str_m5_o16_o16_sra_sym.43.cif,-1.4422205101855623
str_m5_o16_o16_sra_sym.45.cif,-1.4422205101802952
str_m5_o16_o16_sra_sym.46.cif,-1.4422205101837977
str_m5_o16_o16_sra_sym.47.cif,-1.4422205101238523
str_m5_o16_o16_sra_sym.50.cif,-1.4422205101819228
str_m5_o16_o16_sra_sym.53.cif,-1.4422205101855887
str_m5_o16_o16_sra_sym.54.cif,-1.442220510185587
str_m5_o16_o16_sra_sym.57.cif,-1.4422205101855927
str_m5_o16_o16_sra_sym.58.cif,-1.4422205101855923
str_m5_o16_o16_sra_sym.59.cif,-1.4422205101855943
str_m5_o16_o16_sra_sym.6.cif,-1.4422205101336014
str_m5_o16_o16_sra_sym.62.cif,-1.442220510125498
str_m5_o16_o16_sra_sym.63.cif,-1.4422205101752497
str_m5_o16_o16_sra_sym.65.cif,-1.4422205101853462
str_m5_o16_o16_sra_sym.68.cif,-1.4422205101572119
str_m5_o16_o16_sra_sym.69.cif,-1.4422205101689658
str_m5_o16_o16_sra_sym.7.cif,-1.4422205101229564
str_m5_o16_o16_sra_sym.72.cif,-1.4422205101485934
str_m5_o16_o16_sra_sym.73.cif,-1.442220510157976
str_m5_o16_o16_sra_sym.74.cif,-1.4422205101847023
str_m5_o16_o16_sra_sym.76.cif,-1.4422205101287753
str_m5_o16_o16_sra_sym.77.cif,-1.442220510182405
str_m5_o16_o16_sra_sym.8.cif,-1.4422205100888497
str_m5_o16_o16_sra_sym.82.cif,-1.4422205100507646
str_m5_o16_o16_sra_sym.97.cif,-1.442220510176782
str_m5_o16_o17_sra_sym.125.cif,-1.4422205101855834
str_m5_o16_o17_sra_sym.132.cif,-1.4422205101608205
str_m5_o16_o17_sra_sym.165.cif,-1.4422205101108634
str_m5_o16_o17_sra_sym.17.cif,-1.4422205101664232
str_m5_o16_o17_sra_sym.198.cif,-1.442220510185576
str_m5_o16_o17_sra_sym.2.cif,-1.4422205101493137
str_m5_o16_o17_sra_sym.20.cif,-1.4422205101817762
str_m5_o16_o17_sra_sym.202.cif,-1.4422205101855832
str_m5_o16_o17_sra_sym.23.cif,-1.442220510180062
str_m5_o16_o17_sra_sym.27.cif,-1.4422205101851016
str_m5_o16_o17_sra_sym.31.cif,-1.4422205100636492
str_m5_o16_o17_sra_sym.35.cif,-1.4422205101749408
str_m5_o16_o17_sra_sym.36.cif,-1.4422205101846446
str_m5_o16_o17_sra_sym.39.cif,-1.442220510136703
str_m5_o16_o17_sra_sym.4.cif,-1.4422205101855652
str_m5_o16_o17_sra_sym.40.cif,-1.4422205100248573
str_m5_o16_o17_sra_sym.43.cif,-1.4422205101826657
str_m5_o16_o17_sra_sym.49.cif,-1.4422205101794112
str_m5_o16_o17_sra_sym.50.cif,-1.442220510121862
str_m5_o16_o17_sra_sym.51.cif,-1.44222051011377
str_m5_o16_o17_sra_sym.52.cif,-1.4422205101855883
str_m5_o16_o17_sra_sym.55.cif,-1.4422205101783827
str_m5_o16_o17_sra_sym.58.cif,-1.442220510089978
str_m5_o16_o17_sra_sym.59.cif,-1.442220510184371
str_m5_o16_o17_sra_sym.6.cif,-1.4422205101854213
str_m5_o16_o17_sra_sym.62.cif,-1.4422205101843926
str_m5_o16_o17_sra_sym.63.cif,-1.4422205101836658
str_m5_o16_o17_sra_sym.64.cif,-1.4422205101790926
str_m5_o16_o17_sra_sym.65.cif,-1.4422205101842906
str_m5_o16_o17_sra_sym.66.cif,-1.4422205101814742
str_m5_o16_o17_sra_sym.67.cif,-1.4422205101620729
str_m5_o16_o17_sra_sym.68.cif,-1.442220510168037
str_m5_o16_o17_sra_sym.69.cif,-1.442220510185584
str_m5_o16_o17_sra_sym.73.cif,-1.4422205101855892
str_m5_o16_o17_sra_sym.77.cif,-1.4422205101855903
str_m5_o16_o17_sra_sym.86.cif,-1.4422205101627168
str_m5_o16_o17_sra_sym.87.cif,-1.4422205101545926
str_m5_o16_o17_sra_sym.95.cif,-1.442220510050496
str_m5_o16_o17_sra_sym.98.cif,-1.442220510179761
str_m5_o16_o18_sra_sym.10.cif,-1.4422205101816752
str_m5_o16_o19_sra_sym.119.cif,-1.4422205101435521
str_m5_o16_o19_sra_sym.15.cif,-1.4422205101574415
str_m5_o16_o19_sra_sym.73.cif,-1.4422205100814893
str_m5_o16_o19_sra_sym.74.cif,-1.442220510173649
str_m5_o16_o19_sra_sym.76.cif,-1.4422205101851437
str_m5_o16_o19_sra_sym.78.cif,-1.442220510149101
str_m5_o16_o19_sra_sym.79.cif,-1.4422205101821053
str_m5_o16_o19_sra_sym.8.cif,-1.4422205101855519
str_m5_o16_o19_sra_sym.80.cif,-1.4422205101624734
str_m5_o16_o19_sra_sym.81.cif,-1.4422205101848484
str_m5_o16_o19_sra_sym.83.cif,-1.4422205101586814
str_m5_o16_o19_sra_sym.84.cif,-1.442220510064545
str_m5_o16_o19_sra_sym.85.cif,-1.4422205101776489
str_m5_o16_o19_sra_sym.86.cif,-1.4422205101855958
str_m5_o16_o19_sra_sym.87.cif,-1.4422205101855805
str_m5_o16_o19_sra_sym.89.cif,-1.4422205101855539
str_m5_o16_o19_sra_sym.90.cif,-1.4422205101855825
str_m5_o16_o19_sra_sym.91.cif,-1.442220510185144
str_m5_o16_o19_sra_sym.92.cif,-1.4422205101784233
str_m5_o16_o19_sra_sym.93.cif,-1.442220510185549
str_m5_o16_o19_sra_sym.96.cif,-1.4422205101844214
str_m5_o16_o19_sra_sym.97.cif,-1.4422205101392473
str_m5_o16_o19_sra_sym.98.cif,-1.442220510136552
str_m5_o16_o20_sra_sym.108.cif,-1.442220510174479
str_m5_o16_o20_sra_sym.109.cif,-1.4422205101842112
str_m5_o16_o20_sra_sym.12.cif,-1.4422205101823677
str_m5_o16_o20_sra_sym.170.cif,-1.4422205101725332
str_m5_o16_o20_sra_sym.215.cif,-1.4422205101833945
str_m5_o16_o20_sra_sym.24.cif,-1.4422205101766257
str_m5_o16_o20_sra_sym.31.cif,-1.4422205101561363
str_m5_o16_o20_sra_sym.45.cif,-1.4422205101730365
str_m5_o16_o20_sra_sym.5.cif,-1.4422205101142063
str_m5_o16_o20_sra_sym.51.cif,-1.442220510133143
str_m5_o16_o20_sra_sym.59.cif,-1.4422205101366974
str_m5_o16_o20_sra_sym.90.cif,-1.4422205101855918
str_m5_o16_o22_sra_sym.1.cif,-1.4422205101855932
str_m5_o16_o22_sra_sym.10.cif,-1.4422205101723085
str_m5_o16_o22_sra_sym.109.cif,-1.442220510185472
str_m5_o16_o22_sra_sym.14.cif,-1.4422205101855652
str_m5_o16_o22_sra_sym.15.cif,-1.44222051017398
str_m5_o16_o22_sra_sym.17.cif,-1.4422205101849594
str_m5_o16_o22_sra_sym.172.cif,-1.442220510184452
str_m5_o16_o22_sra_sym.18.cif,-1.442220510170222
str_m5_o16_o22_sra_sym.19.cif,-1.4422205101411587
str_m5_o16_o22_sra_sym.2.cif,-1.4422205101667764
str_m5_o16_o22_sra_sym.218.cif,-1.442220510185337
str_m5_o16_o22_sra_sym.22.cif,-1.4422205101842809
str_m5_o16_o22_sra_sym.236.cif,-1.4422205101622596
str_m5_o16_o22_sra_sym.268.cif,-1.4422205101796806
str_m5_o16_o22_sra_sym.3.cif,-1.4422205101713352
str_m5_o16_o22_sra_sym.30.cif,-1.4422205101855308
str_m5_o16_o22_sra_sym.31.cif,-1.4422205101855952
str_m5_o16_o22_sra_sym.35.cif,-1.4422205100353467
str_m5_o16_o22_sra_sym.36.cif,-1.4422205101855927
str_m5_o16_o22_sra_sym.37.cif,-1.4422205101855556
str_m5_o16_o22_sra_sym.38.cif,-1.4422205101161731
str_m5_o16_o22_sra_sym.39.cif,-1.4422205101855887
str_m5_o16_o22_sra_sym.4.cif,-1.4422205101855905
str_m5_o16_o22_sra_sym.41.cif,-1.4422205099300167
str_m5_o16_o22_sra_sym.44.cif,-1.4422205101758423
str_m5_o16_o22_sra_sym.45.cif,-1.4422205101835441
str_m5_o16_o22_sra_sym.49.cif,-1.4422205101705763
str_m5_o16_o22_sra_sym.5.cif,-1.4422205100834105
str_m5_o16_o22_sra_sym.51.cif,-1.4422205101855876
str_m5_o16_o22_sra_sym.52.cif,-1.4422205101850387
str_m5_o16_o22_sra_sym.53.cif,-1.4422205101408547
str_m5_o16_o22_sra_sym.57.cif,-1.4422205101852252
str_m5_o16_o22_sra_sym.59.cif,-1.4422205101601866
str_m5_o16_o22_sra_sym.61.cif,-1.4422205101855923
str_m5_o16_o22_sra_sym.62.cif,-1.4422205099783256
str_m5_o16_o22_sra_sym.63.cif,-1.4422205101823713
str_m5_o16_o22_sra_sym.66.cif,-1.4422205101854337
str_m5_o16_o22_sra_sym.68.cif,-1.442220510160793
str_m5_o16_o22_sra_sym.69.cif,-1.4422205101776742
str_m5_o16_o22_sra_sym.70.cif,-1.4422205101854304
str_m5_o16_o22_sra_sym.71.cif,-1.4422205101815584
str_m5_o16_o22_sra_sym.72.cif,-1.4422205100868815
str_m5_o16_o22_sra_sym.73.cif,-1.442220510183407
str_m5_o16_o22_sra_sym.75.cif,-1.4422205100916612
str_m5_o16_o22_sra_sym.78.cif,-1.442220510184107
str_m5_o16_o22_sra_sym.8.cif,-1.4422205101855599
str_m5_o16_o22_sra_sym.81.cif,-1.4422205101850367
str_m5_o16_o22_sra_sym.83.cif,-1.4422205101575762
str_m5_o16_o22_sra_sym.85.cif,-1.442220510028064
str_m5_o16_o22_sra_sym.86.cif,-1.4422205101499517
str_m5_o16_o22_sra_sym.88.cif,-1.4422205101855938
str_m5_o16_o22_sra_sym.89.cif,-1.442220510185583
str_m5_o16_o22_sra_sym.9.cif,-1.4422205101840722
str_m5_o16_o22_sra_sym.91.cif,-1.4422205101855927
str_m5_o16_o22_sra_sym.93.cif,-1.4422205101841683
str_m5_o16_o22_sra_sym.95.cif,-1.4422205101849848
str_m5_o16_o23_sra_sym.1.cif,-1.4422205101849803
str_m5_o16_o23_sra_sym.10.cif,-1.442220510185595
str_m5_o16_o23_sra_sym.11.cif,-1.4422205101855896
str_m5_o16_o23_sra_sym.111.cif,-1.4422205101729078
str_m5_o16_o23_sra_sym.12.cif,-1.442220510166694
str_m5_o16_o23_sra_sym.13.cif,-1.4422205101855767
str_m5_o16_o23_sra_sym.16.cif,-1.442220510182059
str_m5_o16_o23_sra_sym.17.cif,-1.442220510163821
str_m5_o16_o23_sra_sym.189.cif,-1.442220510175206
str_m5_o16_o23_sra_sym.2.cif,-1.4422205101844798
str_m5_o16_o23_sra_sym.204.cif,-1.4422205101837955
str_m5_o16_o23_sra_sym.21.cif,-1.4422205100875218
str_m5_o16_o23_sra_sym.225.cif,-1.4422205101824883
str_m5_o16_o23_sra_sym.245.cif,-1.442220510165307
str_m5_o16_o23_sra_sym.29.cif,-1.4422205101525136
str_m5_o16_o23_sra_sym.3.cif,-1.442220510026988
str_m5_o16_o23_sra_sym.31.cif,-1.4422205101854373
str_m5_o16_o23_sra_sym.32.cif,-1.4422205101810852
str_m5_o16_o23_sra_sym.34.cif,-1.4422205101546042
str_m5_o16_o23_sra_sym.35.cif,-1.4422205101855932
str_m5_o16_o23_sra_sym.39.cif,-1.4422205101853804
str_m5_o16_o23_sra_sym.40.cif,-1.4422205101598606
str_m5_o16_o23_sra_sym.41.cif,-1.4422205101757464
str_m5_o16_o23_sra_sym.43.cif,-1.4422205101681844
str_m5_o16_o23_sra_sym.45.cif,-1.4422205101540224
str_m5_o16_o23_sra_sym.46.cif,-1.4422205101772883
str_m5_o16_o23_sra_sym.47.cif,-1.4422205099571472
str_m5_o16_o23_sra_sym.49.cif,-1.4422205101743857
str_m5_o16_o23_sra_sym.50.cif,-1.4422205101135779
str_m5_o16_o23_sra_sym.51.cif,-1.4422205101683296
str_m5_o16_o23_sra_sym.52.cif,-1.442220510128791
str_m5_o16_o23_sra_sym.54.cif,-1.44222051018557
str_m5_o16_o23_sra_sym.55.cif,-1.4422205101855494
str_m5_o16_o23_sra_sym.58.cif,-1.4422205101854848
str_m5_o16_o23_sra_sym.59.cif,-1.4422205100722862
str_m5_o16_o23_sra_sym.62.cif,-1.4422205101821968
str_m5_o16_o23_sra_sym.66.cif,-1.442220510177377
str_m5_o16_o23_sra_sym.68.cif,-1.4422205101572654
str_m5_o16_o23_sra_sym.72.cif,-1.4422205101855663
str_m5_o16_o23_sra_sym.73.cif,-1.4422205101153098
str_m5_o16_o23_sra_sym.74.cif,-1.4422205101855918
str_m5_o16_o23_sra_sym.75.cif,-1.4422205101855812
str_m5_o16_o23_sra_sym.77.cif,-1.4422205101635486
str_m5_o16_o23_sra_sym.79.cif,-1.4422205101673868
str_m5_o16_o23_sra_sym.81.cif,-1.4422205101811527
str_m5_o16_o23_sra_sym.82.cif,-1.4422205101613996
str_m5_o16_o23_sra_sym.83.cif,-1.4422205101838388
str_m5_o16_o23_sra_sym.88.cif,-1.4422205101854404
str_m5_o16_o23_sra_sym.90.cif,-1.442220510028852
str_m5_o16_o24_sra_sym.1.cif,-1.4422205101833714
str_m5_o16_o24_sra_sym.10.cif,-1.4422205101854284
str_m5_o16_o24_sra_sym.103.cif,-1.4422205101769978
str_m5_o16_o24_sra_sym.106.cif,-1.4422205101853383
str_m5_o16_o24_sra_sym.108.cif,-1.4422205101854892
str_m5_o16_o24_sra_sym.109.cif,-1.442220510185595
str_m5_o16_o24_sra_sym.11.cif,-1.4422205101855639
str_m5_o16_o24_sra_sym.110.cif,-1.4422205101552352
str_m5_o16_o24_sra_sym.111.cif,-1.4422205101753813
str_m5_o16_o24_sra_sym.112.cif,-1.4422205101456382
str_m5_o16_o24_sra_sym.12.cif,-1.4422205101766536
str_m5_o16_o24_sra_sym.136.cif,-1.4422205101738714
str_m5_o16_o24_sra_sym.139.cif,-1.4422205101855776
str_m5_o16_o24_sra_sym.14.cif,-1.4422205101435865
str_m5_o16_o24_sra_sym.15.cif,-1.4422205101543493
str_m5_o16_o24_sra_sym.153.cif,-1.4422205101678776
str_m5_o16_o24_sra_sym.16.cif,-1.4422205101852121
str_m5_o16_o24_sra_sym.160.cif,-1.4422205101392043
str_m5_o16_o24_sra_sym.17.cif,-1.442220510185546
str_m5_o16_o24_sra_sym.18.cif,-1.4422205101757528
str_m5_o16_o24_sra_sym.185.cif,-1.4422205101837124
str_m5_o16_o24_sra_sym.19.cif,-1.4422205101731682
str_m5_o16_o24_sra_sym.196.cif,-1.4422205101834744
str_m5_o16_o24_sra_sym.2.cif,-1.4422205101834304
str_m5_o16_o24_sra_sym.20.cif,-1.4422205101855925
str_m5_o16_o24_sra_sym.203.cif,-1.4422205101855838
str_m5_o16_o24_sra_sym.206.cif,-1.4422205101629175
str_m5_o16_o24_sra_sym.22.cif,-1.442220510185541
str_m5_o16_o24_sra_sym.23.cif,-1.4422205101768242
str_m5_o16_o24_sra_sym.24.cif,-1.4422205101837524
str_m5_o16_o24_sra_sym.25.cif,-1.4422205101428571
str_m5_o16_o24_sra_sym.26.cif,-1.4422205101855696
str_m5_o16_o24_sra_sym.27.cif,-1.4422205101848142
str_m5_o16_o24_sra_sym.3.cif,-1.4422205101759067
str_m5_o16_o24_sra_sym.31.cif,-1.4422205101758894
str_m5_o16_o24_sra_sym.34.cif,-1.4422205101855923
str_m5_o16_o24_sra_sym.35.cif,-1.4422205100810717
str_m5_o16_o24_sra_sym.36.cif,-1.4422205101851844
str_m5_o16_o24_sra_sym.37.cif,-1.4422205101852617
str_m5_o16_o24_sra_sym.38.cif,-1.4422205101597183
str_m5_o16_o24_sra_sym.39.cif,-1.4422205101840038
str_m5_o16_o24_sra_sym.4.cif,-1.442220510178812
str_m5_o16_o24_sra_sym.42.cif,-1.4422205101848395
str_m5_o16_o24_sra_sym.44.cif,-1.4422205101811225
str_m5_o16_o24_sra_sym.47.cif,-1.4422205101855534
str_m5_o16_o24_sra_sym.5.cif,-1.442220510185516
str_m5_o16_o24_sra_sym.51.cif,-1.4422205101767172
str_m5_o16_o24_sra_sym.52.cif,-1.4422205101772603
str_m5_o16_o24_sra_sym.53.cif,-1.4422205100998537
str_m5_o16_o24_sra_sym.54.cif,-1.4422205101698569
str_m5_o16_o24_sra_sym.55.cif,-1.4422205101793613
str_m5_o16_o24_sra_sym.56.cif,-1.4422205101367638
str_m5_o16_o24_sra_sym.59.cif,-1.4422205100493264
str_m5_o16_o24_sra_sym.6.cif,-1.4422205101846886
str_m5_o16_o24_sra_sym.60.cif,-1.44222051016585
str_m5_o16_o24_sra_sym.61.cif,-1.4422205101479737
str_m5_o16_o24_sra_sym.63.cif,-1.4422205101763745
str_m5_o16_o24_sra_sym.64.cif,-1.4422205101855337
str_m5_o16_o24_sra_sym.66.cif,-1.442220510176093
str_m5_o16_o24_sra_sym.68.cif,-1.442220510184487
str_m5_o16_o24_sra_sym.69.cif,-1.4422205101855776
str_m5_o16_o24_sra_sym.71.cif,-1.442220510185586
str_m5_o16_o24_sra_sym.72.cif,-1.4422205101853667
str_m5_o16_o24_sra_sym.74.cif,-1.4422205101756522
str_m5_o16_o24_sra_sym.78.cif,-1.4422205101807077
str_m5_o16_o24_sra_sym.79.cif,-1.4422205100088226
str_m5_o16_o24_sra_sym.80.cif,-1.4422205101706604
str_m5_o16_o24_sra_sym.81.cif,-1.4422205101144279
str_m5_o16_o24_sra_sym.82.cif,-1.442220510168555
str_m5_o16_o24_sra_sym.84.cif,-1.442220510185594
str_m5_o16_o24_sra_sym.86.cif,-1.4422205101829073
str_m5_o16_o24_sra_sym.87.cif,-1.4422205101847052
str_m5_o16_o24_sra_sym.88.cif,-1.4422205101592778
str_m5_o16_o24_sra_sym.90.cif,-1.4422205101854992
str_m5_o16_o24_sra_sym.91.cif,-1.442220510184963
str_m5_o16_o24_sra_sym.92.cif,-1.442220510149446
str_m5_o16_o24_sra_sym.93.cif,-1.4422205101852457
str_m5_o16_o24_sra_sym.95.cif,-1.4422205100319831
str_m5_o16_o24_sra_sym.96.cif,-1.442220510177127
str_m5_o16_o24_sra_sym.98.cif,-1.4422205101659786
str_m5_o16_o24_sra_sym.99.cif,-1.4422205101855536
str_m5_o16_o25_sra_sym.12.cif,-1.4422205101855718
str_m5_o16_o25_sra_sym.172.cif,-1.4422205101820342
str_m5_o16_o25_sra_sym.214.cif,-1.4422205101855037
str_m5_o16_o25_sra_sym.215.cif,-1.4422205101817847
str_m5_o16_o25_sra_sym.22.cif,-1.4422205101855288
str_m5_o16_o25_sra_sym.26.cif,-1.4422205101855574
str_m5_o16_o25_sra_sym.27.cif,-1.4422205100245247
str_m5_o16_o25_sra_sym.32.cif,-1.4422205101855963
str_m5_o16_o25_sra_sym.34.cif,-1.4422205101589436
str_m5_o16_o25_sra_sym.38.cif,-1.4422205101373586
str_m5_o16_o25_sra_sym.39.cif,-1.4422205101601655
str_m5_o16_o25_sra_sym.4.cif,-1.4422205101855687
str_m5_o16_o25_sra_sym.41.cif,-1.4422205101769012
str_m5_o16_o25_sra_sym.46.cif,-1.4422205101543861
str_m5_o16_o25_sra_sym.51.cif,-1.4422205101854657
str_m5_o16_o25_sra_sym.55.cif,-1.4422205101851873
str_m5_o16_o25_sra_sym.57.cif,-1.4422205101853929
str_m5_o16_o25_sra_sym.63.cif,-1.4422205101850958
str_m5_o16_o25_sra_sym.65.cif,-1.4422205101855794
str_m5_o16_o25_sra_sym.69.cif,-1.4422205101854635
str_m5_o16_o25_sra_sym.73.cif,-1.442220510185594
str_m5_o16_o25_sra_sym.79.cif,-1.4422205101853771
str_m5_o16_o25_sra_sym.8.cif,-1.4422205101370538
str_m5_o16_o25_sra_sym.84.cif,-1.442220510080047
str_m5_o16_o25_sra_sym.9.cif,-1.4422205101855954
str_m5_o16_o25_sra_sym.90.cif,-1.4422205101786936
str_m5_o16_o26_sra_sym.12.cif,-1.4422205101359646
str_m5_o16_o26_sra_sym.14.cif,-1.4422205101853838
str_m5_o16_o26_sra_sym.15.cif,-1.4422205101755248
str_m5_o16_o26_sra_sym.20.cif,-1.4422205101855
str_m5_o16_o26_sra_sym.21.cif,-1.442220510185148
str_m5_o16_o26_sra_sym.23.cif,-1.442220510175644
str_m5_o16_o26_sra_sym.239.cif,-1.4422205101252683
str_m5_o16_o26_sra_sym.24.cif,-1.4422205101094046
str_m5_o16_o26_sra_sym.253.cif,-1.442220510044559
str_m5_o16_o26_sra_sym.31.cif,-1.4422205101855803
str_m5_o16_o26_sra_sym.33.cif,-1.4422205101332124
str_m5_o16_o26_sra_sym.36.cif,-1.442220510174752
str_m5_o16_o26_sra_sym.37.cif,-1.4422205101612466
str_m5_o16_o26_sra_sym.47.cif,-1.442220510185177
str_m5_o16_o26_sra_sym.50.cif,-1.442220510185084
str_m5_o16_o26_sra_sym.51.cif,-1.442220510117469
str_m5_o16_o26_sra_sym.53.cif,-1.442220510185595
str_m5_o16_o26_sra_sym.55.cif,-1.4422205100029042
str_m5_o16_o26_sra_sym.58.cif,-1.4422205101839234
str_m5_o16_o26_sra_sym.63.cif,-1.4422205101208267
str_m5_o16_o26_sra_sym.69.cif,-1.4422205101762313
str_m5_o16_o26_sra_sym.7.cif,-1.442220510185595
str_m5_o16_o26_sra_sym.73.cif,-1.44222051018471
str_m5_o16_o26_sra_sym.74.cif,-1.4422205101725436
str_m5_o16_o26_sra_sym.75.cif,-1.4422205101822092
str_m5_o16_o26_sra_sym.76.cif,-1.4422205101765782
str_m5_o16_o26_sra_sym.8.cif,-1.4422205101721532
str_m5_o16_o26_sra_sym.80.cif,-1.4422205101855905
str_m5_o16_o26_sra_sym.81.cif,-1.4422205101837946
str_m5_o16_o26_sra_sym.84.cif,-1.4422205101849281
str_m5_o16_o26_sra_sym.9.cif,-1.4422205101152388
str_m5_o16_o26_sra_sym.93.cif,-1.4422205101534518
str_m5_o16_o27_sra_sym.12.cif,-1.4422205101847043
str_m5_o16_o27_sra_sym.19.cif,-1.442220510174836
str_m5_o16_o27_sra_sym.28.cif,-1.4422205101855416
str_m5_o16_o27_sra_sym.39.cif,-1.4422205101855927
str_m5_o16_o27_sra_sym.45.cif,-1.4422205101838999
str_m5_o16_o27_sra_sym.48.cif,-1.4422205101727608
str_m5_o16_o27_sra_sym.81.cif,-1.4422205101809933
str_m5_o16_o27_sra_sym.87.cif,-1.442220510185578
str_m5_o17_o17_sra_sym.15.cif,-1.4422205101709369
str_m5_o17_o17_sra_sym.48.cif,-1.4422205101747578
str_m5_o17_o17_sra_sym.65.cif,-1.442220509992046
str_m5_o17_o17_sra_sym.68.cif,-1.4422205101850958
str_m5_o17_o17_sra_sym.7.cif,-1.4422205101736967
str_m5_o17_o17_sra_sym.74.cif,-1.442220510185284
str_m5_o17_o17_sra_sym.75.cif,-1.4422205101815448
str_m5_o17_o17_sra_sym.78.cif,-1.4422205101837748
str_m5_o17_o18_sra_sym.11.cif,-1.4422205101783658
str_m5_o17_o18_sra_sym.12.cif,-1.4422205101491634
str_m5_o17_o18_sra_sym.147.cif,-1.442220510181658
str_m5_o17_o18_sra_sym.16.cif,-1.4422205101844552
str_m5_o17_o18_sra_sym.169.cif,-1.4422205101787136
str_m5_o17_o18_sra_sym.175.cif,-1.4422205100769698
str_m5_o17_o18_sra_sym.18.cif,-1.4422205101731385
str_m5_o17_o18_sra_sym.19.cif,-1.4422205101424206
str_m5_o17_o18_sra_sym.2.cif,-1.4422205101799923
str_m5_o17_o18_sra_sym.23.cif,-1.442220510185584
str_m5_o17_o18_sra_sym.24.cif,-1.4422205101816425
str_m5_o17_o18_sra_sym.248.cif,-1.4422205101847259
str_m5_o17_o18_sra_sym.27.cif,-1.442220510141559
str_m5_o17_o18_sra_sym.43.cif,-1.442220510036004
str_m5_o17_o18_sra_sym.45.cif,-1.4422205101854417
str_m5_o17_o18_sra_sym.46.cif,-1.442220510159986
str_m5_o17_o18_sra_sym.54.cif,-1.4422205101799102
str_m5_o17_o18_sra_sym.55.cif,-1.4422205101783359
str_m5_o17_o18_sra_sym.57.cif,-1.4422205101791767
str_m5_o17_o18_sra_sym.6.cif,-1.442220510177916
str_m5_o17_o18_sra_sym.61.cif,-1.4422205101855576
str_m5_o17_o18_sra_sym.64.cif,-1.4422205101855896
str_m5_o17_o18_sra_sym.66.cif,-1.442220510144479
str_m5_o17_o18_sra_sym.68.cif,-1.4422205101778498
str_m5_o17_o18_sra_sym.71.cif,-1.4422205101810275
str_m5_o17_o18_sra_sym.76.cif,-1.4422205101479342
str_m5_o17_o18_sra_sym.78.cif,-1.4422205101589918
str_m5_o17_o18_sra_sym.8.cif,-1.4422205101855918
str_m5_o17_o18_sra_sym.81.cif,-1.4422205101851928
str_m5_o17_o18_sra_sym.82.cif,-1.442220510185511
str_m5_o17_o18_sra_sym.85.cif,-1.4422205101855763
str_m5_o17_o18_sra_sym.9.cif,-1.4422205101831382
str_m5_o17_o19_sra_sym.109.cif,-1.4422205101855927
str_m5_o17_o19_sra_sym.156.cif,-1.4422205101474246
str_m5_o17_o19_sra_sym.18.cif,-1.4422205101855672
str_m5_o17_o19_sra_sym.65.cif,-1.4422205101855692
str_m5_o17_o19_sra_sym.67.cif,-1.4422205101685468
str_m5_o17_o19_sra_sym.76.cif,-1.442220510185579
str_m5_o17_o19_sra_sym.8.cif,-1.442220510182369
str_m5_o17_o19_sra_sym.81.cif,-1.4422205101839773
str_m5_o17_o20_sra_sym.100.cif,-1.4422205101850158
str_m5_o17_o20_sra_sym.37.cif,-1.4422205101640964
str_m5_o17_o20_sra_sym.54.cif,-1.4422205101706118
str_m5_o17_o20_sra_sym.84.cif,-1.4422205101854346
str_m5_o17_o22_sra_sym.24.cif,-1.442220510153398
str_m5_o17_o22_sra_sym.38.cif,-1.4422205101797951
str_m5_o17_o22_sra_sym.43.cif,-1.4422205101250645
str_m5_o17_o22_sra_sym.71.cif,-1.4422205101293661
str_m5_o17_o22_sra_sym.85.cif,-1.44222051012335
str_m5_o17_o22_sra_sym.87.cif,-1.4422205101855523
